Volume fraction,Matrix Young's modulus,Matrix Poisson ratio,Fiber Young's modulus,Fiber Poisson ratio,Matrix tensile strengh,Fiber tensile strengh,Fiber Shape,Fiber Length,Composite tensile stregth
0.600539657,5.35,0.354,232,0.279,86.6,5532,3,1,2433.263118
0.620079195,5.35,0.354,232,0.279,86.6,5532,1,1,2648.627169
0.48241595,5.35,0.354,232,0.279,86.6,5532,3,1,2048.336338
0.617245919,5.35,0.354,232,0.279,86.6,5532,2,1,2686.686287
0.228571147,5.35,0.354,232,0.279,86.6,5532,1,1,920.2705892
0.14210746,5.35,0.354,232,0.279,86.6,5532,2,1,661.6241871
0.621038085,5.35,0.354,232,0.279,86.6,5532,1,1,2597.181413
0.404245013,5.35,0.354,232,0.279,86.6,5532,1,1,1679.260685
0.097175205,5.35,0.354,232,0.279,86.6,5532,3,1,394.4836412
0.593588269,5.35,0.354,232,0.279,86.6,5532,3,1,2471.668445
0.201023892,5.35,0.354,232,0.279,86.6,5532,1,1,829.3114358
0.070544571,5.35,0.354,232,0.279,86.6,5532,2,1,327.6750486
0.07657405,5.35,0.354,232,0.279,86.6,5532,3,1,341.647753
0.059042272,5.35,0.354,232,0.279,86.6,5532,1,1,236.3131898
0.387247017,5.35,0.354,232,0.279,86.6,5532,1,1,1556.108631
0.608648106,5.35,0.354,232,0.279,86.6,5532,3,1,2504.486338
0.243660274,5.35,0.354,232,0.279,86.6,5532,2,1,1150.520115
0.388520151,5.35,0.354,232,0.279,86.6,5532,2,1,1793.467465
0.623279989,5.35,0.354,232,0.279,86.6,5532,2,1,2631.925063
0.630836582,5.35,0.354,232,0.279,86.6,5532,2,1,2687.945015
0.542072296,5.35,0.354,232,0.279,86.6,5532,2,1,2375.430403
0.663271114,5.35,0.354,232,0.279,86.6,5532,2,1,2833.433521
0.153208362,5.35,0.354,232,0.279,86.6,5532,3,1,617.27227
0.679950875,5.35,0.354,232,0.279,86.6,5532,2,1,2922.40605
0.248459876,5.35,0.354,232,0.279,86.6,5532,2,1,1198.843432
0.655671787,5.35,0.354,232,0.279,86.6,5532,1,1,2808.890512
0.481252962,5.35,0.354,232,0.279,86.6,5532,3,1,1986.904494
0.211110365,5.35,0.354,232,0.279,86.6,5532,2,1,1008.522115
0.349717546,5.35,0.354,232,0.279,86.6,5532,1,1,1436.824736
0.422112635,5.35,0.354,232,0.279,86.6,5532,2,1,1816.064372
0.698043478,5.35,0.354,232,0.279,86.6,5532,3,1,2997.905179
0.397666061,5.35,0.354,232,0.279,86.6,5532,1,1,1642.739078
0.202113055,5.35,0.354,232,0.279,86.6,5532,2,1,958.3388711
0.364992097,5.35,0.354,232,0.279,86.6,5532,2,1,1707.065189
0.058574682,5.35,0.354,232,0.279,86.6,5532,3,1,235.2221016
0.61116125,5.35,0.354,232,0.279,86.6,5532,2,1,2648.022186
0.152308671,5.35,0.354,232,0.279,86.6,5532,3,1,673.9019132
0.130739251,5.35,0.354,232,0.279,86.6,5532,1,1,582.701725
0.438753808,5.35,0.354,232,0.279,86.6,5532,1,1,1829.452187
0.697328824,5.35,0.354,232,0.279,86.6,5532,1,1,2996.762471
0.585861439,5.35,0.354,232,0.279,86.6,5532,3,1,2385.07045
0.629961377,5.35,0.354,232,0.279,86.6,5532,3,1,2636.64689
0.119053116,5.35,0.354,232,0.279,86.6,5532,1,1,509.5150001
0.096339111,5.35,0.354,232,0.279,86.6,5532,1,1,414.3568641
0.57229836,5.35,0.354,232,0.279,86.6,5532,3,1,2410.763734
0.516846484,5.35,0.354,232,0.279,86.6,5532,1,1,2185.89886
0.090723097,5.35,0.354,232,0.279,86.6,5532,3,1,374.3157455
0.316277516,5.35,0.354,232,0.279,86.6,5532,3,1,1280.253504
0.075681953,5.35,0.354,232,0.279,86.6,5532,1,1,329.5091663
0.594484589,5.35,0.354,232,0.279,86.6,5532,1,1,2569.808368
0.276088917,5.35,0.354,232,0.279,86.6,5532,2,1,1220.903791
0.403527686,5.35,0.354,232,0.279,86.6,5532,3,1,1635.581513
0.55280171,5.35,0.354,232,0.279,86.6,5532,2,1,2468.700363
0.67477074,5.35,0.354,232,0.279,86.6,5532,3,1,2864.187275
0.299801098,5.35,0.354,232,0.279,86.6,5532,3,1,1207.173635
0.211864711,5.35,0.354,232,0.279,86.6,5532,3,1,929.6635482
0.084489132,5.35,0.354,232,0.279,86.6,5532,3,1,362.7615442
0.080538565,5.35,0.354,232,0.279,86.6,5532,3,1,330.2868335
0.350052847,5.35,0.354,232,0.279,86.6,5532,2,1,1595.433203
0.636985448,5.35,0.354,232,0.279,86.6,5532,2,1,2744.911283
0.429745591,5.35,0.354,232,0.279,86.6,5532,1,1,1791.767862
0.660315913,5.35,0.354,232,0.279,86.6,5532,1,1,2819.532699
0.086019656,5.35,0.354,232,0.279,86.6,5532,2,1,400.7185147
0.596078593,5.35,0.354,232,0.279,86.6,5532,1,1,2450.065943
0.384418079,5.35,0.354,232,0.279,86.6,5532,2,1,1662.919249
0.107427073,5.35,0.354,232,0.279,86.6,5532,3,1,470.5692574
0.076273327,5.35,0.354,232,0.279,86.6,5532,3,1,328.2771733
0.130548926,5.35,0.354,232,0.279,86.6,5532,2,1,598.3166944
0.631976557,5.35,0.354,232,0.279,86.6,5532,2,1,2704.539508
0.634397918,5.35,0.354,232,0.279,86.6,5532,1,1,2701.249934
0.419252121,5.35,0.354,232,0.279,86.6,5532,3,1,1713.658966
0.637784445,5.35,0.354,232,0.279,86.6,5532,2,1,2759.454417
0.296111929,5.35,0.354,232,0.279,86.6,5532,1,1,1248.353847
0.496847028,5.35,0.354,232,0.279,86.6,5532,1,1,2053.105918
0.290695113,5.35,0.354,232,0.279,86.6,5532,3,1,1194.292271
0.659587544,5.35,0.354,232,0.279,86.6,5532,3,1,2745.134746
0.432202208,5.35,0.354,232,0.279,86.6,5532,3,1,1867.138193
0.49477137,5.35,0.354,232,0.279,86.6,5532,3,1,2006.492292
0.143522955,5.35,0.354,232,0.279,86.6,5532,3,1,612.1788439
0.25386844,5.35,0.354,232,0.279,86.6,5532,1,1,1025.213881
0.655790496,5.35,0.354,232,0.279,86.6,5532,2,1,2801.624494
0.362401564,5.35,0.354,232,0.279,86.6,5532,1,1,1622.865435
0.431686383,5.35,0.354,232,0.279,86.6,5532,3,1,1714.846233
0.133298421,5.35,0.354,232,0.279,86.6,5532,2,1,642.2591803
0.460216355,5.35,0.354,232,0.279,86.6,5532,2,1,2024.900726
0.175081295,5.35,0.354,232,0.279,86.6,5532,3,1,688.9654534
0.160967155,5.35,0.354,232,0.279,86.6,5532,1,1,768.8760153
0.070883243,5.35,0.354,232,0.279,86.6,5532,3,1,292.9643555
0.532404906,5.35,0.354,232,0.279,86.6,5532,3,1,2184.428102
0.06164528,5.35,0.354,232,0.279,86.6,5532,2,1,268.7182047
0.060321625,5.35,0.354,232,0.279,86.6,5532,3,1,245.9147317
0.458720875,5.35,0.354,232,0.279,86.6,5532,3,1,1869.402424
0.079025495,5.35,0.354,232,0.279,86.6,5532,3,1,359.9002333
0.498130158,5.35,0.354,232,0.279,86.6,5532,1,1,2152.921062
0.118963698,5.35,0.354,232,0.279,86.6,5532,3,1,515.4076159
0.349029469,5.35,0.354,232,0.279,86.6,5532,2,1,1643.248892
0.566141397,5.35,0.354,232,0.279,86.6,5532,3,1,2330.291738
0.150695954,5.35,0.354,232,0.279,86.6,5532,3,1,621.2701521
0.059989965,5.35,0.354,232,0.279,86.6,5532,3,1,256.3720439
0.454663861,5.35,0.354,232,0.279,86.6,5532,3,1,1782.599292
0.440748802,5.35,0.354,232,0.279,86.6,5532,3,1,1835.692861
0.358750519,5.35,0.354,232,0.279,86.6,5532,1,1,1456.679294
0.126898345,5.35,0.354,232,0.279,86.6,5532,3,1,527.7061918
0.267974405,5.35,0.354,232,0.279,86.6,5532,3,1,1176.079809
0.090918924,5.35,0.354,232,0.279,86.6,5532,3,1,408.3201487
0.660275698,5.35,0.354,232,0.279,86.6,5532,1,1,2816.86509
0.581115884,5.35,0.354,232,0.279,86.6,5532,3,1,2384.538777
0.619735041,5.35,0.354,232,0.279,86.6,5532,2,1,2654.280851
0.530405378,5.35,0.354,232,0.279,86.6,5532,3,1,2134.337421
0.518333945,5.35,0.354,232,0.279,86.6,5532,2,1,2156.456631
0.653296027,5.35,0.354,232,0.279,86.6,5532,1,1,2782.361719
0.157703695,5.35,0.354,232,0.279,86.6,5532,1,1,652.3286677
0.285225877,5.35,0.354,232,0.279,86.6,5532,1,1,1258.261664
0.184036356,5.35,0.354,232,0.279,86.6,5532,2,1,931.8392509
0.24640328,5.35,0.354,232,0.279,86.6,5532,1,1,1127.889747
0.571137309,5.35,0.354,232,0.279,86.6,5532,2,1,2470.836804
0.102509363,5.35,0.354,232,0.279,86.6,5532,1,1,410.1989087
0.674824709,5.35,0.354,232,0.279,86.6,5532,1,1,2880.100281
0.543587923,5.35,0.354,232,0.279,86.6,5532,3,1,2294.0928
0.051591621,5.35,0.354,232,0.279,86.6,5532,2,1,201.2937837
0.655181146,5.35,0.354,232,0.279,86.6,5532,1,1,2783.351248
0.51282523,5.35,0.354,232,0.279,86.6,5532,2,1,2347.269265
0.515521085,5.35,0.354,232,0.279,86.6,5532,2,1,2225.152139
0.17150913,5.35,0.354,232,0.279,86.6,5532,3,1,719.1773627
0.056824835,5.35,0.354,232,0.279,86.6,5532,3,1,226.2410961
0.402623656,5.35,0.354,232,0.279,86.6,5532,1,1,1671.916648
0.213325517,5.35,0.354,232,0.279,86.6,5532,2,1,952.1844547
0.297963245,5.35,0.354,232,0.279,86.6,5532,1,1,1275.776831
0.339499094,5.35,0.354,232,0.279,86.6,5532,2,1,1582.62061
0.224113026,5.35,0.354,232,0.279,86.6,5532,1,1,970.7686837
0.328223209,5.35,0.354,232,0.279,86.6,5532,2,1,1467.035132
0.33469279,5.35,0.354,232,0.279,86.6,5532,2,1,1560.810954
0.577480355,5.35,0.354,232,0.279,86.6,5532,2,1,2413.650939
0.083396289,5.35,0.354,232,0.279,86.6,5532,3,1,350.945122
0.445851877,5.35,0.354,232,0.279,86.6,5532,3,1,1750.627501
0.680463755,5.35,0.354,232,0.279,86.6,5532,1,1,2905.592633
0.074384159,5.35,0.354,232,0.279,86.6,5532,2,1,338.019452
0.39794687,5.35,0.354,232,0.279,86.6,5532,1,1,1669.990892
0.662889069,5.35,0.354,232,0.279,86.6,5532,1,1,2824.183233
0.520995009,5.35,0.354,232,0.279,86.6,5532,3,1,2111.033299
0.191082995,5.35,0.354,232,0.279,86.6,5532,1,1,826.9368184
0.239617653,5.35,0.354,232,0.279,86.6,5532,2,1,1058.018322
0.593225634,5.35,0.354,232,0.279,86.6,5532,2,1,2515.761588
0.107081562,5.35,0.354,232,0.279,86.6,5532,1,1,478.8171539
0.654646569,5.35,0.354,232,0.279,86.6,5532,3,1,2774.027144
0.443531984,5.35,0.354,232,0.279,86.6,5532,3,1,1827.314401
0.366284215,5.35,0.354,232,0.279,86.6,5532,1,1,1534.215575
0.171424574,5.35,0.354,232,0.279,86.6,5532,1,1,750.1697977
0.162081346,5.35,0.354,232,0.279,86.6,5532,3,1,704.0532905
0.210821807,5.35,0.354,232,0.279,86.6,5532,2,1,972.8288713
0.066634277,5.35,0.354,232,0.279,86.6,5532,1,1,272.5632437
0.118212315,5.35,0.354,232,0.279,86.6,5532,3,1,471.6546286
0.073931117,5.35,0.354,232,0.279,86.6,5532,2,1,355.5922931
0.597450405,5.35,0.354,232,0.279,86.6,5532,3,1,2458.250533
0.275475112,5.35,0.354,232,0.279,86.6,5532,1,1,1174.988132
0.384291971,5.35,0.354,232,0.279,86.6,5532,1,1,1578.479048
0.660175121,5.35,0.354,232,0.279,86.6,5532,3,1,2783.94362
0.406836727,5.35,0.354,232,0.279,86.6,5532,3,1,1748.058256
0.239540535,5.35,0.354,232,0.279,86.6,5532,3,1,985.3198883
0.688313168,5.35,0.354,232,0.279,86.6,5532,2,1,2957.707602
0.510909581,5.35,0.354,232,0.279,86.6,5532,3,1,2079.654216
0.510419637,5.35,0.354,232,0.279,86.6,5532,3,1,2131.685786
0.664507946,5.35,0.354,232,0.279,86.6,5532,3,1,2764.349769
0.683066085,5.35,0.354,232,0.279,86.6,5532,1,1,2923.279728
0.270571136,5.35,0.354,232,0.279,86.6,5532,3,1,1110.123624
0.656254947,5.35,0.354,232,0.279,86.6,5532,3,1,2738.573757
0.209400171,5.35,0.354,232,0.279,86.6,5532,3,1,810.8053099
0.432729772,5.35,0.354,232,0.279,86.6,5532,1,1,1884.646214
0.138343847,5.35,0.354,232,0.279,86.6,5532,2,1,622.1702283
0.687080753,5.35,0.354,232,0.279,86.6,5532,3,1,2937.908615
0.158229631,5.35,0.354,232,0.279,86.6,5532,2,1,731.2747541
0.086553612,5.35,0.354,232,0.279,86.6,5532,3,1,358.2159322
0.640030107,5.35,0.354,232,0.279,86.6,5532,2,1,2775.148666
0.084857772,5.35,0.354,232,0.279,86.6,5532,1,1,355.97087
0.637727338,5.35,0.354,232,0.279,86.6,5532,3,1,2665.861283
0.513399091,5.35,0.354,232,0.279,86.6,5532,1,1,2149.278048
0.471388099,5.35,0.354,232,0.279,86.6,5532,1,1,1951.835149
0.21259492,5.35,0.354,232,0.279,86.6,5532,2,1,957.3011688
0.6689749,5.35,0.354,232,0.279,86.6,5532,1,1,2849.886269
0.139589842,5.35,0.354,232,0.279,86.6,5532,3,1,612.2518185
0.327742621,5.35,0.354,232,0.279,86.6,5532,2,1,1502.83313
0.613391143,5.35,0.354,232,0.279,86.6,5532,1,1,2613.47846
0.347662015,5.35,0.354,232,0.279,86.6,5532,1,1,1399.250461
0.537979484,5.35,0.354,232,0.279,86.6,5532,1,1,2267.947712
0.422087801,5.35,0.354,232,0.279,86.6,5532,3,1,1754.756283
0.113460949,5.35,0.354,232,0.279,86.6,5532,1,1,488.23937
0.417817351,5.35,0.354,232,0.279,86.6,5532,2,1,1868.323274
0.477707821,5.35,0.354,232,0.279,86.6,5532,3,1,1946.67766
0.113861901,5.35,0.354,232,0.279,86.6,5532,2,1,526.5382618
0.314370681,5.35,0.354,232,0.279,86.6,5532,3,1,1221.117503
0.12251004,5.35,0.354,232,0.279,86.6,5532,3,1,512.5465571
0.261358105,5.35,0.354,232,0.279,86.6,5532,1,1,1074.482084
0.476275182,5.35,0.354,232,0.279,86.6,5532,2,1,2058.724795
0.133404577,5.35,0.354,232,0.279,86.6,5532,2,1,592.6044974
0.67329188,5.35,0.354,232,0.279,86.6,5532,2,1,2881.840237
0.527762252,5.35,0.354,232,0.279,86.6,5532,3,1,2271.332625
0.30081479,5.35,0.354,232,0.279,86.6,5532,1,1,1356.37813
0.676070917,5.35,0.354,232,0.279,86.6,5532,1,1,2889.800187
0.666885412,5.35,0.354,232,0.279,86.6,5532,2,1,2857.258218
0.598932868,5.35,0.354,232,0.279,86.6,5532,3,1,2506.071434
0.693127763,5.35,0.354,232,0.279,86.6,5532,2,1,2978.353028
0.351342815,5.35,0.354,232,0.279,86.6,5532,3,1,1415.926085
0.562615898,5.35,0.354,232,0.279,86.6,5532,1,1,2328.970965
0.248188868,5.35,0.354,232,0.279,86.6,5532,3,1,1048.393492
0.263583446,5.35,0.354,232,0.279,86.6,5532,2,1,1099.493543
0.251940084,5.35,0.354,232,0.279,86.6,5532,2,1,1201.134061
0.591931385,5.35,0.354,232,0.279,86.6,5532,3,1,2424.38426
0.620931929,5.35,0.354,232,0.279,86.6,5532,1,1,2644.768426
0.467959148,5.35,0.354,232,0.279,86.6,5532,2,1,2014.79038
0.652410904,5.35,0.354,232,0.279,86.6,5532,3,1,2697.8625
0.112640062,5.35,0.354,232,0.279,86.6,5532,3,1,476.8678574
0.483159894,5.35,0.354,232,0.279,86.6,5532,2,1,2082.252381
0.407660869,5.35,0.354,232,0.279,86.6,5532,2,1,1733.807694
0.358375622,5.35,0.354,232,0.279,86.6,5532,3,1,1468.693791
0.55221979,5.35,0.354,232,0.279,86.6,5532,1,1,2338.757802
0.56300329,5.35,0.354,232,0.279,86.6,5532,1,1,2364.678081
0.166021065,5.35,0.354,232,0.279,86.6,5532,3,1,702.3697461
0.145272823,5.35,0.354,232,0.279,86.6,5532,2,1,680.2602045
0.512644532,5.35,0.354,232,0.279,86.6,5532,1,1,2148.414123
0.430385315,5.35,0.354,232,0.279,86.6,5532,1,1,1889.252358
0.310123265,5.35,0.354,232,0.279,86.6,5532,3,1,1186.050512
0.639267451,5.35,0.354,232,0.279,86.6,5532,3,1,2680.946514
0.388721964,5.35,0.354,232,0.279,86.6,5532,1,1,1624.529223
0.220275995,5.35,0.354,232,0.279,86.6,5532,3,1,919.3598358
0.665413409,5.35,0.354,232,0.279,86.6,5532,2,1,2869.046813
0.352782758,5.35,0.354,232,0.279,86.6,5532,1,1,1487.350069
0.097072516,5.35,0.354,232,0.279,86.6,5532,3,1,406.0683607
0.530253661,5.35,0.354,232,0.279,86.6,5532,3,1,2114.795695
0.166983055,5.35,0.354,232,0.279,86.6,5532,3,1,672.9452564
0.595458239,5.35,0.354,232,0.279,86.6,5532,2,1,2566.343923
0.460479885,5.35,0.354,232,0.279,86.6,5532,1,1,1880.413519
0.334618965,5.35,0.354,232,0.279,86.6,5532,2,1,1548.355415
0.246468252,5.35,0.354,232,0.279,86.6,5532,1,1,1045.695449
0.16971899,5.35,0.354,232,0.279,86.6,5532,3,1,712.4509196
0.249084762,5.35,0.354,232,0.279,86.6,5532,1,1,1032.292502
0.350770542,5.35,0.354,232,0.279,86.6,5532,2,1,1566.155503
0.462302125,5.35,0.354,232,0.279,86.6,5532,1,1,1797.130824
0.288997433,5.35,0.354,232,0.279,86.6,5532,1,1,1348.617431
0.491310883,5.35,0.354,232,0.279,86.6,5532,3,1,2031.14325
0.349211484,5.35,0.354,232,0.279,86.6,5532,2,1,1564.269765
0.089778581,5.35,0.354,232,0.279,86.6,5532,3,1,387.345665
0.466732001,5.35,0.354,232,0.279,86.6,5532,1,1,1964.927198
0.643665791,5.35,0.354,232,0.279,86.6,5532,2,1,2767.220328
0.370769049,5.35,0.354,232,0.279,86.6,5532,2,1,1642.096599
0.094606116,5.35,0.354,232,0.279,86.6,5532,3,1,418.3694588
0.097841914,5.35,0.354,232,0.279,86.6,5532,1,1,449.7083551
0.476541424,5.35,0.354,232,0.279,86.6,5532,1,1,1986.196943
0.586322907,5.35,0.354,232,0.279,86.6,5532,2,1,2548.991267
0.328250426,5.35,0.354,232,0.279,86.6,5532,1,1,1433.54979
0.087143804,5.35,0.354,232,0.279,86.6,5532,3,1,346.6226373
0.190322062,5.35,0.354,232,0.279,86.6,5532,1,1,806.9331156
0.340713629,5.35,0.354,232,0.279,86.6,5532,3,1,1457.088726
0.135559928,5.35,0.354,232,0.279,86.6,5532,1,1,572.3768265
0.66387752,5.35,0.354,232,0.279,86.6,5532,1,1,2855.950729
0.401821792,5.35,0.354,232,0.279,86.6,5532,2,1,1785.229573
0.520084199,5.35,0.354,232,0.279,86.6,5532,3,1,2155.955729
0.328910743,5.35,0.354,232,0.279,86.6,5532,2,1,1544.230836
0.117252302,5.35,0.354,232,0.279,86.6,5532,3,1,506.0454273
0.355625895,5.35,0.354,232,0.279,86.6,5532,1,1,1447.748312
0.637974286,5.35,0.354,232,0.279,86.6,5532,1,1,2693.474271
0.197569177,5.35,0.354,232,0.279,86.6,5532,3,1,753.6529902
0.596309811,5.35,0.354,232,0.279,86.6,5532,1,1,2522.296683
0.424507535,5.35,0.354,232,0.279,86.6,5532,3,1,1782.306385
0.62603516,5.35,0.354,232,0.279,86.6,5532,1,1,2618.677312
0.52237643,5.35,0.354,232,0.279,86.6,5532,2,1,2257.534034
0.351663433,5.35,0.354,232,0.279,86.6,5532,3,1,1409.653547
0.125019212,5.35,0.354,232,0.279,86.6,5532,1,1,541.8008008
0.091310713,5.35,0.354,232,0.279,86.6,5532,3,1,401.9842206
0.657316816,5.35,0.354,232,0.279,86.6,5532,2,1,2826.565501
0.55484184,5.35,0.354,232,0.279,86.6,5532,1,1,2311.923659
0.389190754,5.35,0.354,232,0.279,86.6,5532,1,1,1756.668252
0.314939371,5.35,0.354,232,0.279,86.6,5532,3,1,1243.299935
0.22047219,5.35,0.354,232,0.279,86.6,5532,2,1,959.7680133
0.605088785,5.35,0.354,232,0.279,86.6,5532,1,1,2571.851825
0.346343668,5.35,0.354,232,0.279,86.6,5532,1,1,1408.322433
0.624431857,5.35,0.354,232,0.279,86.6,5532,1,1,2648.890651
0.612441552,5.35,0.354,232,0.279,86.6,5532,3,1,2493.098095
0.599203217,5.35,0.354,232,0.279,86.6,5532,1,1,2571.764053
0.197290769,5.35,0.354,232,0.279,86.6,5532,1,1,859.6634093
0.267843473,5.35,0.354,232,0.279,86.6,5532,2,1,1142.032697
0.214410321,5.35,0.354,232,0.279,86.6,5532,1,1,882.831419
0.110922971,5.35,0.354,232,0.279,86.6,5532,2,1,552.4577843
0.319636381,5.35,0.354,232,0.279,86.6,5532,2,1,1468.348254
0.348196843,5.35,0.354,232,0.279,86.6,5532,3,1,1372.941012
0.30172002,5.35,0.354,232,0.279,86.6,5532,2,1,1323.202257
0.337314937,5.35,0.354,232,0.279,86.6,5532,1,1,1367.876003
0.244258428,5.35,0.354,232,0.279,86.6,5532,3,1,1050.283098
0.096085557,5.35,0.354,232,0.279,86.6,5532,1,1,408.7241994
0.086160971,5.35,0.354,232,0.279,86.6,5532,1,1,361.1867051
0.57219786,5.35,0.354,232,0.279,86.6,5532,1,1,2427.930759
0.284217048,5.35,0.354,232,0.279,86.6,5532,1,1,1180.618611
0.207953429,5.35,0.354,232,0.279,86.6,5532,1,1,941.4798023
0.065276314,5.35,0.354,232,0.279,86.6,5532,3,1,271.7357217
0.084304425,5.35,0.354,232,0.279,86.6,5532,3,1,346.8029721
0.16999916,5.35,0.354,232,0.279,86.6,5532,3,1,744.2660844
0.462112129,5.35,0.354,232,0.279,86.6,5532,2,1,2038.808611
0.192822537,5.35,0.354,232,0.279,86.6,5532,3,1,794.0499021
0.24319592,5.35,0.354,232,0.279,86.6,5532,1,1,996.6533162
0.181645718,5.35,0.354,232,0.279,86.6,5532,1,1,782.0451582
0.229710191,5.35,0.354,232,0.279,86.6,5532,3,1,911.6135136
0.443044636,5.35,0.354,232,0.279,86.6,5532,3,1,1807.054194
0.192379336,5.35,0.354,232,0.279,86.6,5532,3,1,816.0354373
0.453073847,5.35,0.354,232,0.279,86.6,5532,2,1,2025.844688
0.429990989,5.35,0.354,232,0.279,86.6,5532,3,1,1728.636081
0.095905092,5.35,0.354,232,0.279,86.6,5532,3,1,432.2616221
0.124275288,5.35,0.354,232,0.279,86.6,5532,2,1,535.1792796
0.262906566,5.35,0.354,232,0.279,86.6,5532,1,1,1079.95972
0.109552108,5.35,0.354,232,0.279,86.6,5532,1,1,465.1657733
0.191219448,5.35,0.354,232,0.279,86.6,5532,3,1,803.8237078
0.080099897,5.35,0.354,232,0.279,86.6,5532,1,1,324.692842
0.118057944,5.35,0.354,232,0.279,86.6,5532,2,1,588.7194401
0.417766327,5.35,0.354,232,0.279,86.6,5532,1,1,1758.371721
0.536757141,5.35,0.354,232,0.279,86.6,5532,2,1,2361.723955
0.104197706,5.35,0.354,232,0.279,86.6,5532,3,1,439.9765854
0.502878153,5.35,0.354,232,0.279,86.6,5532,3,1,2098.463002
0.197552653,5.35,0.354,232,0.279,86.6,5532,2,1,921.5141842
0.527496785,5.35,0.354,232,0.279,86.6,5532,1,1,2209.033661
0.409776857,5.35,0.354,232,0.279,86.6,5532,3,1,1754.003333
0.25431596,5.35,0.354,232,0.279,86.6,5532,3,1,1141.261672
0.591052848,5.35,0.354,232,0.279,86.6,5532,3,1,2517.940065
0.076501445,5.35,0.354,232,0.279,86.6,5532,1,1,322.8134935
0.557579345,5.35,0.354,232,0.279,86.6,5532,2,1,2431.851211
0.224753274,5.35,0.354,232,0.279,86.6,5532,1,1,962.5030479
0.239565447,5.35,0.354,232,0.279,86.6,5532,1,1,1016.459702
0.280475518,5.35,0.354,232,0.279,86.6,5532,1,1,1142.583958
0.329433212,5.35,0.354,232,0.279,86.6,5532,1,1,1349.125984
0.056972426,5.35,0.354,232,0.279,86.6,5532,2,1,237.3249979
0.084481616,5.35,0.354,232,0.279,86.6,5532,1,1,368.165785
0.377274641,5.35,0.354,232,0.279,86.6,5532,2,1,1651.499226
0.094535352,5.35,0.354,232,0.279,86.6,5532,2,1,460.3465905
0.270517826,5.35,0.354,232,0.279,86.6,5532,3,1,1194.147751
0.356959972,5.35,0.354,232,0.279,86.6,5532,1,1,1445.413376
0.508796963,5.35,0.354,232,0.279,86.6,5532,1,1,2121.308426
0.607280594,5.35,0.354,232,0.279,86.6,5532,2,1,2607.103942
0.493158615,5.35,0.354,232,0.279,86.6,5532,3,1,2048.212752
0.403952116,5.35,0.354,232,0.279,86.6,5532,1,1,1646.43304
0.510020468,5.35,0.354,232,0.279,86.6,5532,2,1,2246.20834
0.261983281,5.35,0.354,232,0.279,86.6,5532,2,1,1251.655275
0.263566205,5.35,0.354,232,0.279,86.6,5532,2,1,1329.960228
0.181775217,5.35,0.354,232,0.279,86.6,5532,1,1,795.2263234
0.167575803,5.35,0.354,232,0.279,86.6,5532,3,1,692.6123344
0.695353279,5.35,0.354,232,0.279,86.6,5532,1,1,2988.44202
0.196086423,5.35,0.354,232,0.279,86.6,5532,1,1,850.6561732
0.526534873,5.35,0.354,232,0.279,86.6,5532,1,1,2186.034048
0.201357469,5.35,0.354,232,0.279,86.6,5532,3,1,868.803143
0.416490209,5.35,0.354,232,0.279,86.6,5532,2,1,1861.458111
0.371548307,5.35,0.354,232,0.279,86.6,5532,3,1,1581.900784
0.056247351,5.35,0.354,232,0.279,86.6,5532,2,1,240.2569294
0.511802453,5.35,0.354,232,0.279,86.6,5532,2,1,2204.260382
0.308705464,5.35,0.354,232,0.279,86.6,5532,3,1,1205.338004
0.429066426,5.35,0.354,232,0.279,86.6,5532,2,1,1811.783251
0.491117942,5.35,0.354,232,0.279,86.6,5532,1,1,2054.590632
0.622795004,5.35,0.354,232,0.279,86.6,5532,1,1,2645.449242
0.286285809,5.35,0.354,232,0.279,86.6,5532,3,1,1224.637014
0.575886041,5.35,0.354,232,0.279,86.6,5532,2,1,2556.380535
0.058129506,5.35,0.354,232,0.279,86.6,5532,1,1,235.3126473
0.648898035,5.35,0.354,232,0.279,86.6,5532,3,1,2721.959927
0.071429597,5.35,0.354,232,0.279,86.6,5532,3,1,297.9083013
0.180188128,5.35,0.354,232,0.279,86.6,5532,1,1,780.441146
0.318117674,5.35,0.354,232,0.279,86.6,5532,3,1,1344.622828
0.492388365,5.35,0.354,232,0.279,86.6,5532,2,1,2142.685448
0.123969857,5.35,0.354,232,0.279,86.6,5532,3,1,550.4431638
0.107687658,5.35,0.354,232,0.279,86.6,5532,1,1,464.2226521
0.191575128,5.35,0.354,232,0.279,86.6,5532,3,1,819.8337321
0.255223981,5.35,0.354,232,0.279,86.6,5532,3,1,1041.87126
0.419234532,5.35,0.354,232,0.279,86.6,5532,1,1,1779.196388
0.1211027,5.35,0.354,232,0.279,86.6,5532,3,1,516.8109479
0.594493538,5.35,0.354,232,0.279,86.6,5532,1,1,2475.454381
0.577562451,5.35,0.354,232,0.279,86.6,5532,1,1,2455.411249
0.091087011,5.35,0.354,232,0.279,86.6,5532,2,1,416.8666695
0.289887089,5.35,0.354,232,0.279,86.6,5532,1,1,1192.668838
0.090808003,5.35,0.354,232,0.279,86.6,5532,3,1,382.763986
0.280433366,5.35,0.354,232,0.279,86.6,5532,1,1,1170.033762
0.219674936,5.35,0.354,232,0.279,86.6,5532,1,1,906.8673054
0.64499948,5.35,0.354,232,0.279,86.6,5532,1,1,2728.971543
0.080907941,5.35,0.354,232,0.279,86.6,5532,3,1,347.6683265
